date,unit_id,region,unit_type,month,year,trend,seasonal,covid,gdp_growth,rainfall_mm,infra_index,coal_price,interest_rate,capacity_util,clinker_ratio,clinker_volume,clinker_volume_lag1,clinker_volume_lag12,month_sin,month_cos
2022-02-01,GU_East_1,East,GU,2,2022,1.42,1.12,1.0,5.858154550573874,76.965983239614,73.2835270078944,8693.134754417659,4.568388374563063,75.99901019198396,0.6985,863640,762937.1473825065,874522.7748467725,0.8660254037844386,0.5000000000000001
2022-03-01,GU_East_1,East,GU,3,2022,1.42,1.15,1.0,9.0,51.30594314941092,71.05603375743144,8381.596802619026,4.014262100886635,65.29803914761551,0.6985,987408,863639.52667628,866809.2775749433,1.0,6.123233995736766e-17
2022-04-01,GU_East_1,East,GU,4,2022,1.42,1.05,1.0,6.2735390493620855,78.13014376076413,76.62928975499372,8290.423518841471,5.093451520870369,63.86611536629983,0.6985,855467,987408.277980029,765635.3339065332,0.8660254037844387,-0.4999999999999998
2022-05-01,GU_East_1,East,GU,5,2022,1.42,0.95,1.0,8.722492019480365,99.92848252611212,74.98896878703201,7612.8279819104955,5.318719852854088,66.5791754622415,0.6985,865687,855467.3540109062,607600.7638078075,0.49999999999999994,-0.8660254037844387
2022-06-01,GU_East_1,East,GU,6,2022,1.42,0.72,1.0,6.121863462627517,214.169414110948,71.04075848655579,8049.381392979676,3.8549836738015144,73.64669365674172,0.6985,481828,865686.7767125973,453411.93784732104,1.2246467991473532e-16,-1.0
2022-07-01,GU_East_1,East,GU,7,2022,1.42,0.65,1.0,4.683476343132921,235.58443907910112,73.64682720391927,7852.262908493755,4.1353567559074795,76.43218419017418,0.6985,394297,481828.2676496244,312567.3391182435,-0.4999999999999997,-0.8660254037844388
2022-08-01,GU_East_1,East,GU,8,2022,1.42,0.68,1.0,5.856839121965239,240.34941240998373,70.32029077251147,7338.519550956532,5.30531397208555,68.10163471790337,0.6985,417108,394296.8839861561,348483.17470940016,-0.8660254037844385,-0.5000000000000004
2022-09-01,GU_East_1,East,GU,9,2022,1.42,0.82,1.0,7.576106147593428,255.27494862229048,71.6018706554955,8635.669538624066,4.012924577360832,71.59233669041461,0.6985,513011,417107.9841307527,468735.86848983314,-1.0,-1.8369701987210297e-16
2022-10-01,GU_East_1,East,GU,10,2022,1.42,1.02,1.0,7.634814943805666,244.5717023321189,70.41569741094906,7846.876524123128,3.834273491337603,67.772816194742,0.6985,637607,513010.96824574936,517437.5700528054,-0.8660254037844386,0.5000000000000001
2022-11-01,GU_East_1,East,GU,11,2022,1.42,1.1,1.0,4.748934986568484,270.12438878596214,73.79936787954912,8698.17385834554,3.7570470945629957,63.44881810792726,0.6985,628678,637606.8250967513,438815.5874246339,-0.5000000000000004,0.8660254037844384
2022-12-01,GU_East_1,East,GU,12,2022,1.42,1.15,1.0,5.7431602630593375,136.02747460844768,75.79896483012874,8556.785880341657,4.981630890366495,73.50697468315316,0.6985,742743,628677.7741789179,622578.7200126091,-2.4492935982947064e-16,1.0
2023-01-01,GU_East_1,East,GU,1,2023,1.48,1.08,1.0,4.784879744394626,100.77857993628032,78.39594462157343,9383.343412512555,4.547326175613971,65.91149007857445,0.694,881871,742743.0188216829,762937.1473825065,0.49999999999999994,0.8660254037844387
2023-02-01,GU_East_1,East,GU,2,2023,1.48,1.12,1.0,7.489602349629716,65.0230355597212,78.76580980385607,9408.618155320948,3.7527631756967663,74.54212309348753,0.694,1009367,881870.6163595329,863639.52667628,0.8660254037844386,0.5000000000000001
2023-03-01,GU_East_1,East,GU,3,2023,1.48,1.15,1.0,8.364025638867073,55.86822107924172,78.76910031170719,8855.929076094348,4.304068316902587,73.59416531907634,0.694,1235180,1009366.5183480406,987408.277980029,1.0,6.123233995736766e-17
2023-04-01,GU_East_1,East,GU,4,2023,1.48,1.05,1.0,6.5477593449392195,68.11762692298815,77.65376776700413,9968.852891108316,5.521705907324105,70.85614505582883,0.694,938893,1235179.723342954,855467.3540109062,0.8660254037844387,-0.4999999999999998
2023-05-01,GU_East_1,East,GU,5,2023,1.48,0.95,1.0,5.699139134767846,86.94737243264024,72.5821415223692,9152.226766956388,3.5207518744654225,75.71589902501742,0.694,769624,938892.8276162337,865686.7767125973,0.49999999999999994,-0.8660254037844387
2023-06-01,GU_East_1,East,GU,6,2023,1.48,0.72,1.0,6.932157141533075,157.9244683733942,81.1029145582495,9268.689581330933,2.7386059127916402,77.32938413274296,0.694,538621,769624.307301104,481828.2676496244,1.2246467991473532e-16,-1.0
2023-07-01,GU_East_1,East,GU,7,2023,1.48,0.65,1.0,7.000950837635799,220.65509704498504,81.41323248009527,8840.735972922528,4.664060460576296,67.69902654814275,0.694,506210,538621.4236213262,394296.8839861561,-0.4999999999999997,-0.8660254037844388
2023-08-01,GU_East_1,East,GU,8,2023,1.48,0.68,1.0,6.597372598219544,240.0284419349961,75.2983611900599,8713.795955677884,4.211679068878729,65.16482352633427,0.694,463114,506209.7483669696,417107.9841307527,-0.8660254037844385,-0.5000000000000004
2023-09-01,GU_East_1,East,GU,9,2023,1.48,0.82,1.0,6.714458149203144,308.84457054000194,74.88790625435145,9347.603526991756,3.7319799305479187,60.942920650974116,0.694,486455,463114.3678171182,513010.96824574936,-1.0,-1.8369701987210297e-16
2023-10-01,GU_East_1,East,GU,10,2023,1.48,1.02,1.0,6.291422179436755,301.54061936511954,77.83723495874612,9230.70139619997,4.8216641898839265,77.37872902172103,0.694,579712,486455.28775537724,637606.8250967513,-0.8660254037844386,0.5000000000000001
2023-11-01,GU_East_1,East,GU,11,2023,1.48,1.1,1.0,7.695145913871687,221.3662068890924,77.65243850555052,8777.611758371357,4.971380115735032,66.64127196432621,0.694,763519,579711.8547288186,628677.7741789179,-0.5000000000000004,0.8660254037844384
2023-12-01,GU_East_1,East,GU,12,2023,1.48,1.15,1.0,7.383472934198152,173.80964798863837,75.39416179374095,8485.528299578584,2.5333775840959256,72.94014742840696,0.694,891185,763518.8319284524,742743.0188216829,-2.4492935982947064e-16,1.0
2024-01-01,GU_East_1,East,GU,1,2024,1.54,1.08,1.0,6.380936395206842,75.69425924453225,76.74992303323718,7455.714287675171,3.3779216725348093,66.23497852996206,0.6895,983601,891184.5395923842,881870.6163595329,0.49999999999999994,0.8660254037844387
2024-02-01,GU_East_1,East,GU,2,2024,1.54,1.12,1.0,6.347951447989507,66.52008464904081,81.41710357224933,8565.439849663566,5.754012984957484,75.35306256364814,0.6895,1140303,983601.4367646051,1009366.5183480406,0.8660254037844386,0.5000000000000001
2024-03-01,GU_East_1,East,GU,3,2024,1.54,1.15,1.0,7.255410871347946,64.44050221076647,82.15430961452664,7751.215460380035,4.3667239326385525,66.39952963273835,0.6895,1065006,1140302.5858214616,1235179.723342954,1.0,6.123233995736766e-17
2024-04-01,GU_East_1,East,GU,4,2024,1.54,1.05,1.0,8.444864720706036,66.49522775716402,82.6774634441164,7874.6708314184425,4.44088291063772,64.43312346553063,0.6895,1117388,1065005.814343431,938892.8276162337,0.8660254037844387,-0.4999999999999998
2024-05-01,GU_East_1,East,GU,5,2024,1.54,0.95,1.0,7.738329068448799,99.61400383661505,81.54787831706263,8679.832793414145,4.838315422905183,68.365974276185,0.6895,1025396,1117387.951171878,769624.307301104,0.49999999999999994,-0.8660254037844387
2024-06-01,GU_East_1,East,GU,6,2024,1.54,0.72,1.0,6.788879679632634,225.39776093597948,79.68665455491427,7522.211924303681,3.9136550601597806,67.07289719615345,0.6895,558037,1025396.3648112677,538621.4236213262,1.2246467991473532e-16,-1.0
2024-07-01,GU_East_1,East,GU,7,2024,1.54,0.65,1.0,7.874482487850817,285.1209935905791,83.48200611851884,7700.032005399892,4.537347328073296,71.58519914184485,0.6895,480152,558037.2614158887,506209.7483669696,-0.4999999999999997,-0.8660254037844388
2024-08-01,GU_East_1,East,GU,8,2024,1.54,0.68,1.0,7.163687548353095,283.58058645842226,80.69754549269776,7681.234604120256,4.474449635069762,68.99442029122991,0.6895,525093,480152.4538758058,463114.3678171182,-0.8660254037844385,-0.5000000000000004
2024-09-01,GU_East_1,East,GU,9,2024,1.54,0.82,1.0,8.617243924048779,327.834245682162,79.10523095690584,8755.310493497285,4.331233197402207,71.71080957820769,0.6895,466350,525092.6252051349,486455.28775537724,-1.0,-1.8369701987210297e-16
2024-10-01,GU_East_1,East,GU,10,2024,1.54,1.02,1.0,7.960330293860278,176.51563348984178,79.95803985386284,8924.202252234654,3.6423904235060762,68.03591410765883,0.6895,822317,466350.2640077267,579711.8547288186,-0.8660254037844386,0.5000000000000001
2024-11-01,GU_East_1,East,GU,11,2024,1.54,1.1,1.0,7.1823263468372485,197.53827159487545,75.26209290257505,8365.383128403544,4.037647137893007,66.53957051592478,0.6895,815746,822316.5837156991,763518.8319284524,-0.5000000000000004,0.8660254037844384
2024-12-01,GU_East_1,East,GU,12,2024,1.54,1.15,1.0,7.838482698235575,156.15706159603658,79.95327452746439,8379.702802841975,3.4293107485545775,66.86575780841571,0.6895,1058956,815746.011192988,891184.5395923842,-2.4492935982947064e-16,1.0
2025-01-01,GU_East_1,East,GU,1,2025,1.6,1.08,1.0,9.0,108.0355343390353,87.06530955962401,8738.840248715724,3.5102514436531957,78.1797551921241,0.6849999999999999,1253899,1058956.495321094,983601.4367646051,0.49999999999999994,0.8660254037844387
2025-02-01,GU_East_1,East,GU,2,2025,1.6,1.12,1.0,7.316443908144347,65.78687212000756,86.01934906641769,9876.29781910638,2.5652072863205864,70.90068372890774,0.6849999999999999,1172207,1253899.0742973108,1140302.5858214616,0.8660254037844386,0.5000000000000001
2025-03-01,GU_East_1,East,GU,3,2025,1.6,1.15,1.0,8.483188377976592,34.579779151262684,89.56199251894355,9120.46331446085,2.867500806981638,62.064951162187825,0.6849999999999999,1536552,1172207.144595663,1065005.814343431,1.0,6.123233995736766e-17
2025-04-01,GU_East_1,East,GU,4,2025,1.6,1.05,1.0,7.915447591440805,75.11661544596329,84.21107525795288,9383.899619001835,3.274150366460056,67.91916394618367,0.6849999999999999,1120153,1536552.331423267,1117387.951171878,0.8660254037844387,-0.4999999999999998
2025-05-01,GU_East_1,East,GU,5,2025,1.6,0.95,1.0,8.51238042063452,121.13338935511419,86.46193948915995,8952.513777552524,2.745035654855939,70.3874641299035,0.6849999999999999,1069022,1120153.2318695574,1025396.3648112677,0.49999999999999994,-0.8660254037844387
2025-06-01,GU_East_1,East,GU,6,2025,1.6,0.72,1.0,7.214522070085123,208.3678495480675,87.37822052891731,8879.385335702027,3.0959861834038587,77.38159872500151,0.6849999999999999,592407,1069022.4631293782,558037.2614158887,1.2246467991473532e-16,-1.0
2025-07-01,GU_East_1,East,GU,7,2025,1.6,0.65,1.0,8.13240251979125,197.51280870356123,92.02857102486223,9748.369016817705,3.3688592185955875,74.1147948635596,0.6849999999999999,611276,592406.7799181341,480152.4538758058,-0.4999999999999997,-0.8660254037844388
2025-08-01,GU_East_1,East,GU,8,2025,1.6,0.68,1.0,9.0,230.40653252654894,85.43429647335292,9242.875655881691,3.821809875731502,66.31312865407234,0.6849999999999999,573950,611275.668162529,525092.6252051349,-0.8660254037844385,-0.5000000000000004
2025-09-01,GU_East_1,East,GU,9,2025,1.6,0.82,1.0,6.875591622504671,167.4406515894923,81.86743846340794,9653.118957481125,4.2594058414823275,79.67342301428981,0.6849999999999999,752089,573950.3567834736,466350.2640077267,-1.0,-1.8369701987210297e-16
2025-10-01,GU_East_1,East,GU,10,2025,1.6,1.02,1.0,6.404713876009902,253.32579046006828,87.54378626006584,9114.897677284722,3.1289725028975135,69.8753585407941,0.6849999999999999,773414,752089.2090974294,822316.5837156991,-0.8660254037844386,0.5000000000000001
2025-11-01,GU_East_1,East,GU,11,2025,1.6,1.1,1.0,6.450253322615643,254.27735584368895,90.59718206790536,8618.235058609062,4.568083693814899,74.98531924429977,0.6849999999999999,889418,773413.7653085162,815746.011192988,-0.5000000000000004,0.8660254037844384
2025-12-01,GU_East_1,East,GU,12,2025,1.6,1.15,1.0,6.595204963759773,152.58344987274347,84.03235386932013,8737.495680204132,4.2508888629003945,65.3799660104004,0.6849999999999999,1081252,889418.1650251652,1058956.495321094,-2.4492935982947064e-16,1.0
2015-01-01,GU_East_2,East,GU,1,2015,1.0,1.08,1.0,7.154310179631343,128.73932555080256,43.12008015958806,5327.481166667538,8.665681460981924,59.429113624469146,0.73,402817,,,0.49999999999999994,0.8660254037844387
2015-02-01,GU_East_2,East,GU,2,2015,1.0,1.12,1.0,7.564343128967806,90.78993393223192,41.182379531302445,4625.547953041444,6.600879100061692,63.88228583760119,0.73,447170,402817.38478284754,,0.8660254037844386,0.5000000000000001
2015-03-01,GU_East_2,East,GU,3,2015,1.0,1.15,1.0,6.7533497322136,55.49364170816496,39.63607398583126,5331.093280199427,7.003072605243817,60.829621000369556,0.73,453581,447170.4553974221,,1.0,6.123233995736766e-17
2015-04-01,GU_East_2,East,GU,4,2015,1.0,1.05,1.0,5.998101301664202,60.23848520729034,42.78421601998207,5072.149138528117,5.967304778953241,54.043863215314815,0.73,408584,453580.77085149684,,0.8660254037844387,-0.4999999999999998
2015-05-01,GU_East_2,East,GU,5,2015,1.0,0.95,1.0,6.080361505569499,109.668220464115,37.12044909335111,5380.64237148379,8.708229321018516,65.74389263706247,0.73,313289,408584.40327443037,,0.49999999999999994,-0.8660254037844387
2015-06-01,GU_East_2,East,GU,6,2015,1.0,0.72,1.0,6.530806778249135,111.88560957107791,39.325241381333946,5390.5918503863495,7.30296788591296,66.37973622256771,0.73,255169,313288.7641696241,,1.2246467991473532e-16,-1.0
2015-07-01,GU_East_2,East,GU,7,2015,1.0,0.65,1.0,6.79951097128926,222.72700684566612,39.3967361931989,6046.020116884842,7.149272889570634,69.35176811996911,0.73,187218,255168.82820295918,,-0.4999999999999997,-0.8660254037844388
2015-08-01,GU_East_2,East,GU,8,2015,1.0,0.68,1.0,6.323394022581876,297.62765422627507,36.28914022467146,5820.0614039716065,7.458013854151429,63.68857476878105,0.73,145143,187217.69028088922,,-0.8660254037844385,-0.5000000000000004
2015-09-01,GU_East_2,East,GU,9,2015,1.0,0.82,1.0,6.5230441051586565,278.4981789363124,38.740377513146925,5625.649146381562,8.00898866274426,61.00510630366987,0.73,193520,145143.0994594055,,-1.0,-1.8369701987210297e-16
2015-10-01,GU_East_2,East,GU,10,2015,1.0,1.02,1.0,4.679295367313474,253.70051762634037,33.77512095731409,5505.854241872966,7.7778907228128995,65.33995770951434,0.73,244174,193520.0465480942,,-0.8660254037844386,0.5000000000000001
2015-11-01,GU_East_2,East,GU,11,2015,1.0,1.1,1.0,7.300826341345614,241.7262887013643,45.73653414298886,5030.693572986536,9.61830737084567,65.39928146127562,0.73,346126,244174.22723327638,,-0.5000000000000004,0.8660254037844384
2015-12-01,GU_East_2,East,GU,12,2015,1.0,1.15,1.0,6.717334746667316,183.22142614312872,37.187758634691065,4525.650820023078,7.86314871072302,68.55312473254568,0.73,356458,346125.89468046336,,-2.4492935982947064e-16,1.0
2016-01-01,GU_East_2,East,GU,1,2016,1.06,1.08,1.0,8.762904668029126,84.11358654991294,49.258342394263934,6530.922005126802,6.727803656664735,62.62148950773423,0.7255,497596,356458.24508688523,402817.38478284754,0.49999999999999994,0.8660254037844387
2016-02-01,GU_East_2,East,GU,2,2016,1.06,1.12,1.0,7.560852780668323,71.95118800378499,44.614253517158474,6837.5885416081965,6.650914609980842,62.13768410972962,0.7255,456707,497595.83736336255,447170.4553974221,0.8660254037844386,0.5000000000000001
2016-03-01,GU_East_2,East,GU,3,2016,1.06,1.15,1.0,5.474583077553678,76.46227504352565,46.194592396467876,6431.249752539985,6.785792838066552,59.937822320965886,0.7255,463744,456706.5955898081,453580.77085149684,1.0,6.123233995736766e-17
2016-04-01,GU_East_2,East,GU,4,2016,1.06,1.05,1.0,7.130524744611811,56.786199503507405,43.0336006049472,6239.315554746035,5.898530460296129,64.94984834690081,0.7255,457442,463743.7585261453,408584.40327443037,0.8660254037844387,-0.4999999999999998
2016-05-01,GU_East_2,East,GU,5,2016,1.06,0.95,1.0,7.320744264037721,110.56496360840448,45.12378907588502,6689.025974346446,7.131891365993268,56.60695332707665,0.7255,379931,457441.5743383142,313288.7641696241,0.49999999999999994,-0.8660254037844387
2016-06-01,GU_East_2,East,GU,6,2016,1.06,0.72,1.0,8.45214413830014,216.9320022757029,46.45146891996531,6442.500509719094,7.726774484967134,65.90434949145026,0.7255,281817,379931.2400072264,255168.82820295918,1.2246467991473532e-16,-1.0
2016-07-01,GU_East_2,East,GU,7,2016,1.06,0.65,1.0,5.076331918363747,261.10028525986746,46.49365724318255,7238.584886388333,6.609309119501411,65.15134048746316,0.7255,194821,281816.6515110671,187217.69028088922,-0.4999999999999997,-0.8660254037844388
2016-08-01,GU_East_2,East,GU,8,2016,1.06,0.68,1.0,7.610075592118543,244.58772412975296,46.824320170223075,7034.727753930778,6.45409595497271,65.14028080983348,0.7255,252590,194820.82099477295,145143.0994594055,-0.8660254037844385,-0.5000000000000004
2016-09-01,GU_East_2,East,GU,9,2016,1.06,0.82,1.0,8.177070430731789,288.65768594414936,43.39500186988247,6911.778625660549,8.312756117035386,63.35290094600736,0.7255,251359,252589.50898417737,193520.0465480942,-1.0,-1.8369701987210297e-16
2016-10-01,GU_East_2,East,GU,10,2016,1.06,1.02,1.0,6.766874709441997,264.91090757724606,43.05892098252593,6820.980351394507,5.958813474703067,68.93191299012433,0.7255,262751,251359.33215990904,244174.22723327638,-0.8660254037844386,0.5000000000000001
2016-11-01,GU_East_2,East,GU,11,2016,1.06,1.1,1.0,7.650213783560038,198.86478737479197,39.71747102419719,5899.424663496894,5.445745298818158,66.28797386170746,0.7255,382704,262750.6309723282,346125.89468046336,-0.5000000000000004,0.8660254037844384
2016-12-01,GU_East_2,East,GU,12,2016,1.06,1.15,1.0,6.8082163608000075,166.12884689117433,46.06965703353081,6778.34716592372,6.177678445082093,60.3716912344972,0.7255,394943,382704.346833374,356458.24508688523,-2.4492935982947064e-16,1.0
2017-01-01,GU_East_2,East,GU,1,2017,1.12,1.08,1.0,7.1245124801355315,107.29656896885031,52.24713613397033,7622.16700396864,5.4676538263005625,61.243283801209415,0.721,530193,394943.3029391829,497595.83736336255,0.49999999999999994,0.8660254037844387
2017-02-01,GU_East_2,East,GU,2,2017,1.12,1.12,1.0,7.5098961798424195,72.20601814599065,53.84794503975379,7725.711450803704,7.008980851283666,60.08130474634145,0.721,573801,530192.8019234021,456706.5955898081,0.8660254037844386,0.5000000000000001
2017-03-01,GU_East_2,East,GU,3,2017,1.12,1.15,1.0,7.147169609039587,49.71358128219532,49.915517903741524,7674.494592093554,6.411436399640341,65.80513333110235,0.721,666657,573801.193301632,463743.7585261453,1.0,6.123233995736766e-17
2017-04-01,GU_East_2,East,GU,4,2017,1.12,1.05,1.0,8.820341974323599,57.408183841380904,46.70056068127429,7656.56348755931,6.524250363980928,59.599444315040174,0.721,581748,666657.1396039138,457441.5743383142,0.8660254037844387,-0.4999999999999998
2017-05-01,GU_East_2,East,GU,5,2017,1.12,0.95,1.0,7.118057747797547,111.30648300700817,43.908711570131636,8668.210234324997,7.622347341579819,67.9335685743334,0.721,376627,581747.6376725591,379931.2400072264,0.49999999999999994,-0.8660254037844387
2017-06-01,GU_East_2,East,GU,6,2017,1.12,0.72,1.0,6.916507991542487,211.2209790981053,52.12500019925005,7418.536771549317,6.146932111069779,68.89189323338218,0.721,285763,376627.2043007253,281816.6515110671,1.2246467991473532e-16,-1.0
2017-07-01,GU_East_2,East,GU,7,2017,1.12,0.65,1.0,9.0,226.76201832242995,43.61117029966739,7874.172144400879,7.320071529396513,60.083934924198196,0.721,237090,285762.98271760356,194820.82099477295,-0.4999999999999997,-0.8660254037844388
2017-08-01,GU_East_2,East,GU,8,2017,1.12,0.68,1.0,9.0,251.8142489050833,47.9781877667687,7240.874908408879,7.909058239362563,62.857805861628584,0.721,266404,237089.65276396635,252589.50898417737,-0.8660254037844385,-0.5000000000000004
2017-09-01,GU_East_2,East,GU,9,2017,1.12,0.82,1.0,5.76618396720896,311.67160381161693,48.327079516169064,7808.609035777133,6.335470001589072,63.666483925449654,0.721,246371,266404.2936678585,251359.33215990904,-1.0,-1.8369701987210297e-16
2017-10-01,GU_East_2,East,GU,10,2017,1.12,1.02,1.0,7.08227805217696,258.7017630385152,48.79163458644694,7875.514273632285,7.289618284445051,67.13593264187867,0.721,334786,246370.7078965132,262750.6309723282,-0.8660254037844386,0.5000000000000001
2017-11-01,GU_East_2,East,GU,11,2017,1.12,1.1,1.0,8.290955566067254,286.7659062786261,49.107407800107524,7616.812057738587,6.506545669976816,70.03737350243951,0.721,367189,334786.323157672,382704.346833374,-0.5000000000000004,0.8660254037844384
2017-12-01,GU_East_2,East,GU,12,2017,1.12,1.15,1.0,8.388506080677793,167.90140476576403,49.414442669102726,8203.981447097105,7.439278503072631,56.858030428525694,0.721,494447,367188.7797323259,394943.3029391829,-2.4492935982947064e-16,1.0
2018-01-01,GU_East_2,East,GU,1,2018,1.18,1.08,1.0,5.772068732895549,123.76835066105716,46.253910213764414,5949.255460610181,5.042808649938982,63.12727712989327,0.7165,508132,494447.46517112077,530192.8019234021,0.49999999999999994,0.8660254037844387
2018-02-01,GU_East_2,East,GU,2,2018,1.18,1.12,1.0,8.950938763166608,62.96803463115435,53.54396772961038,6127.930253221669,4.983590203899722,63.335933217758615,0.7165,702742,508131.56276817323,573801.193301632,0.8660254037844386,0.5000000000000001
2018-03-01,GU_East_2,East,GU,3,2018,1.18,1.15,1.0,8.550929474797773,60.22594972802796,46.81127327766437,6442.750715682939,5.986985828073967,58.797320580453814,0.7165,599352,702741.8172541044,666657.1396039138,1.0,6.123233995736766e-17
2018-04-01,GU_East_2,East,GU,4,2018,1.18,1.05,1.0,8.138942130228227,73.93511301238766,55.696654219272986,6743.5427610402685,5.588860152752183,62.45955992278376,0.7165,650959,599352.3470450413,581747.6376725591,0.8660254037844387,-0.4999999999999998
2018-05-01,GU_East_2,East,GU,5,2018,1.18,0.95,1.0,9.0,111.0506971057253,51.83462453258916,6427.9229615550885,5.886632712456091,66.11107577740245,0.7165,507888,650959.232569889,376627.2043007253,0.49999999999999994,-0.8660254037844387
2018-06-01,GU_East_2,East,GU,6,2018,1.18,0.72,1.0,8.103408162864923,155.35570441852306,47.02888982432995,6925.771243402123,6.124378734042288,63.28528438864178,0.7165,340111,507888.0604267817,285762.98271760356,1.2246467991473532e-16,-1.0
2018-07-01,GU_East_2,East,GU,7,2018,1.18,0.65,1.0,8.098957226882037,202.56218643408022,51.05738596784387,6049.419235037525,6.8760108254690016,58.22151532557035,0.7165,330934,340111.1911195306,237089.65276396635,-0.4999999999999997,-0.8660254037844388
2018-08-01,GU_East_2,East,GU,8,2018,1.18,0.68,1.0,9.0,276.21814529733183,51.789773982446036,5833.9193567025195,5.973871537147252,75.89633079203966,0.7165,272686,330933.6250163972,266404.2936678585,-0.8660254037844385,-0.5000000000000004
2018-09-01,GU_East_2,East,GU,9,2018,1.18,0.82,1.0,8.88212366865307,306.4154426072519,57.072098852665015,6485.837428413795,5.640910951501531,65.46471146081673,0.7165,353803,272686.3501832131,246370.7078965132,-1.0,-1.8369701987210297e-16
2018-10-01,GU_East_2,East,GU,10,2018,1.18,1.02,1.0,6.550851221085983,259.9402223955277,54.08991322525073,6312.4485527212055,6.018789298592881,64.8467765204267,0.7165,390197,353803.0714009119,334786.323157672,-0.8660254037844386,0.5000000000000001
2018-11-01,GU_East_2,East,GU,11,2018,1.18,1.1,1.0,8.32049438618612,233.65220241845861,54.53333483305174,6591.468351133568,5.6846837761547055,60.00829454773182,0.7165,486638,390197.1895823794,367188.7797323259,-0.5000000000000004,0.8660254037844384
2018-12-01,GU_East_2,East,GU,12,2018,1.18,1.15,1.0,6.763538733829522,167.0445501110542,57.0436649026618,6334.8486460824415,5.552795598349828,65.4428246478851,0.7165,570923,486637.7469024997,494447.46517112077,-2.4492935982947064e-16,1.0
2019-01-01,GU_East_2,East,GU,1,2019,1.24,1.08,1.0,7.104985461140333,113.65523721841052,57.711567136226535,7166.9910942192955,4.609586549138425,64.54314486383403,0.712,618030,570923.228960648,508131.56276817323,0.49999999999999994,0.8660254037844387
2019-02-01,GU_East_2,East,GU,2,2019,1.24,1.12,1.0,7.071936208423777,68.87026072327821,60.26256388309721,7286.278092724176,5.9555824929768635,57.64590634913838,0.712,823538,618029.7259101898,702741.8172541044,0.8660254037844386,0.5000000000000001
2019-03-01,GU_East_2,East,GU,3,2019,1.24,1.15,1.0,4.839839225052817,56.15096966669379,60.051583341795975,7332.982002656784,5.4450354347223575,60.91897823994234,0.712,689266,823537.581945731,599352.3470450413,1.0,6.123233995736766e-17
2019-04-01,GU_East_2,East,GU,4,2019,1.24,1.05,1.0,6.353785266426757,99.74137181043535,54.14059151929176,7182.758415068102,6.673022991387738,68.37970407069578,0.712,594662,689266.0971146879,650959.232569889,0.8660254037844387,-0.4999999999999998
2019-05-01,GU_East_2,East,GU,5,2019,1.24,0.95,1.0,6.818308428296483,117.23545621996475,62.418950732889485,7228.590579154308,4.742083126352847,72.97607060000178,0.712,514747,594662.4916265389,507888.0604267817,0.49999999999999994,-0.8660254037844387
2019-06-01,GU_East_2,East,GU,6,2019,1.24,0.72,1.0,5.976451770807012,184.26148335246228,53.739094659787916,7138.382998355742,5.466333155961697,66.66866162017219,0.712,340910,514747.14382748463,340111.1911195306,1.2246467991473532e-16,-1.0
2019-07-01,GU_East_2,East,GU,7,2019,1.24,0.65,1.0,6.877651930868912,238.71759313902407,60.752099948433546,7705.499303941084,7.350325776527,69.61233311317348,0.712,327413,340909.673149319,330933.6250163972,-0.4999999999999997,-0.8660254037844388
2019-08-01,GU_East_2,East,GU,8,2019,1.24,0.68,1.0,7.467077332401282,254.5480797120826,53.4487808892831,7407.309452027461,5.148312386321721,64.57697876566716,0.712,281009,327412.85291137535,272686.3501832131,-0.8660254037844385,-0.5000000000000004
2019-09-01,GU_East_2,East,GU,9,2019,1.24,0.82,1.0,6.463288322923093,334.34754695825006,59.80371036445502,8335.538612475795,5.710773398323101,64.8538153572776,0.712,271777,281009.11025138106,353803.0714009119,-1.0,-1.8369701987210297e-16
2019-10-01,GU_East_2,East,GU,10,2019,1.24,1.02,1.0,6.769519372049912,253.42131048201873,63.58574463445052,7392.317048075159,4.927324813739705,69.56391611047786,0.712,488259,271776.80572210165,390197.1895823794,-0.8660254037844386,0.5000000000000001
2019-11-01,GU_East_2,East,GU,11,2019,1.24,1.1,1.0,8.16010889426717,259.4498328444697,57.36106403034937,7072.114138351953,4.821257989775216,71.85110915671788,0.712,505790,488259.4775926856,486637.7469024997,-0.5000000000000004,0.8660254037844384
2019-12-01,GU_East_2,East,GU,12,2019,1.24,1.15,1.0,7.067835899870271,159.5779836487255,57.23093307144056,8521.80391868823,7.137848786470143,70.40438677386248,0.712,618741,505790.2168407459,570923.228960648,-2.4492935982947064e-16,1.0
2020-01-01,GU_East_2,East,GU,1,2020,1.3,1.08,1.0,5.680328975829547,95.8724616783801,64.33131999795054,8478.95219299923,5.636831594109718,61.73454769846072,0.7075,765407,618741.2457626105,618029.7259101898,0.49999999999999994,0.8660254037844387
2020-02-01,GU_East_2,East,GU,2,2020,1.3,1.12,1.0,4.2896445726505466,74.89690692420686,61.51181063211237,8738.376477129546,5.606943070590098,65.73216443873902,0.7075,662558,765406.8668856898,823537.581945731,0.8660254037844386,0.5000000000000001
2020-03-01,GU_East_2,East,GU,3,2020,1.3,1.15,1.0,6.244571041886798,46.720785808742306,67.95483611122846,8559.2666654689,4.142947011907022,67.11009873790518,0.7075,814871,662558.3819549795,689266.0971146879,1.0,6.123233995736766e-17
